1258254	Ahora {{c1::está}} casi todo el trabajo hecho.	245404	Almost all the work is done now.	[sound:spa-1258254-audio.mp3]
1258322	Estaba tan enamorada del muchacho que sólo veía en él sus {{c1::cualidades}}.	1359903	She was so in love with the boy that she could only see his qualities.	[sound:spa-1258322-audio.mp3]
1258339	Debes tener cuidado de no {{c1::enfadarte}}.	1126469	You must be careful not to get angry.	[sound:spa-1258339-audio.mp3]
1258340	Tienes que ser {{c1::cuidadoso}} de no perder la cabeza.	1126469	You must be careful not to get angry.	[sound:spa-1258340-audio.mp3]
1258344	Él es muy {{c1::generoso}}, así que vayamos con él.	295122	He's very generous, so let's go with him.	[sound:spa-1258344-audio.mp3]
1258350	El chico logra {{c1::memorizar}} todo lo que lee.	1258352	The boy is able to memorize everything he reads.	[sound:spa-1258350-audio.mp3]
1258354	Él dijo que yo no {{c1::duermo}} lo suficiente.	266522	He said I don't get enough sleep.	[sound:spa-1258354-audio.mp3]
1258356	Me dijo que {{c1::durmiera}} lo suficiente.	1258358	I was told to get enough sleep.	[sound:spa-1258356-audio.mp3]
1258360	El presidente bielorruso Alexander Lukashenko felicitó a Alexei Dudarev en su {{c1::cumpleaños}}.	400689	Belarusian President Alexander Lukashenko congratulated Alexei Dudarev upon his birthday.	[sound:spa-1258360-audio.mp3]
1258362	Ella {{c1::montó}} un camello.	312414	She rode a camel.	[sound:spa-1258362-audio.mp3]
1258364	Ella lo {{c1::sorprendió}}.	887405	She startled him.	[sound:spa-1258364-audio.mp3]
1258367	Ella {{c1::fijó}} su mirada en mí.	314417	She stared at me.	[sound:spa-1258367-audio.mp3]
1258368	Ella {{c1::fijó}} la mirada en mí.	314417	She stared at me.	[sound:spa-1258368-audio.mp3]
1258372	Alguien está {{c1::mintiendo}}.	954289	Someone is lying.	[sound:spa-1258372-audio.mp3]
1258379	La {{c1::función}} se acabó.	48431	The show is over.	[sound:spa-1258379-audio.mp3]
1258382	El juego se {{c1::acabó}}.	954346	The game is over.	[sound:spa-1258382-audio.mp3]
1258391	Eso no es {{c1::gracioso}}.	1039379	That's not funny.	[sound:spa-1258391-audio.mp3]
1258399	Esa es una {{c1::pagoda}}.	6547239	That's a pagoda.	[sound:spa-1258399-audio.mp3]
1258400	Esa no es {{c1::excusa}}.	51095	That's no excuse.	[sound:spa-1258400-audio.mp3]
1258401	Ese es un {{c1::problema}}.	1170377	That's a problem.	[sound:spa-1258401-audio.mp3]
1258405	Apague la {{c1::luz}}.	322984	Put out the light.	[sound:spa-1258405-audio.mp3]
1258408	Las alfombras {{c1::absorben}} el sonido.	318805	Rugs absorb sound.	[sound:spa-1258408-audio.mp3]
1258421	Ella {{c1::guarda}} los secretos.	502219	She keeps secrets.	[sound:spa-1258421-audio.mp3]
1258422	Ella {{c1::miró}} alrededor.	314573	She looked around.	[sound:spa-1258422-audio.mp3]
1258427	Ella me hizo {{c1::apurar}}.	314428	She made me hurry.	[sound:spa-1258427-audio.mp3]
1258428	Ella podría ser {{c1::francesa}}.	3232364	She might be French.	[sound:spa-1258428-audio.mp3]
1258430	Ella le vio {{c1::sonreír}}.	887370	She saw him smile.	[sound:spa-1258430-audio.mp3]
1258433	Sus {{c1::obras}} resistirán la prueba del tiempo.	286396	His works will stand the test of time.	[sound:spa-1258433-audio.mp3]
1258441	Ella tiene un buen {{c1::punto}}.	308956	She's got a point.	[sound:spa-1258441-audio.mp3]
1258445	Ella lo {{c1::echó}} a él.	887440	She threw him out.	[sound:spa-1258445-audio.mp3]
1258462	Quítate tu {{c1::gorro}}.	321124	Take off your cap.	[sound:spa-1258462-audio.mp3]
1258481	Vamos a {{c1::ensayar}} la cuarta escena.	1286396	Let's rehearse the fourth scene.	[sound:spa-1258481-audio.mp3]
1258484	Prepárense para una {{c1::escena}} fuerte.	2133110	Get ready for a strong scene.	[sound:spa-1258484-audio.mp3]
1258490	Ella lo {{c1::demandó}} por daños.	316512	She sued him for damages.	[sound:spa-1258490-audio.mp3]
1258493	Ella le {{c1::respeta}}.	316514	She thinks highly of him.	[sound:spa-1258493-audio.mp3]
1258497	Ella me {{c1::envió}} este libro.	310854	She sent this book to me.	[sound:spa-1258497-audio.mp3]
1258500	Ella {{c1::partió}} a Tailandia.	311511	She set out for Thailand.	[sound:spa-1258500-audio.mp3]
1258501	Ella {{c1::sacudió}} manos con él.	887381	She shook hands with him.	[sound:spa-1258501-audio.mp3]
1258502	Ella {{c1::cantó}} suavemente la canción.	311160	She sang the song softly.	[sound:spa-1258502-audio.mp3]
1258509	Ella lo {{c1::conoció}} a él esta mañana.	887306	She met him this morning.	[sound:spa-1258509-audio.mp3]
1258510	Ella le {{c1::ordenó}} que lo hiciera.	887321	She ordered him to do it.	[sound:spa-1258510-audio.mp3]
1258515	Ella administra una {{c1::zapatería}}.	313352	She manages a shoe store.	[sound:spa-1258515-audio.mp3]
1258519	Yo {{c1::rara}} vez me encuentro con él.	1258513	I hardly ever run into him.	[sound:spa-1258519-audio.mp3]
1258541	Ella falleció {{c1::tranquilamente}} mientras dormía.	314913	She passed away peacefully in her sleep.	[sound:spa-1258541-audio.mp3]
1258546	Lo {{c1::llamaron}} Horatio como a su tío.	266632	He was named Horatio after his uncle.	[sound:spa-1258546-audio.mp3]
1258549	La chica y sus padres eran muy {{c1::simpáticos}}.	325733	The girl and her parents were very sympathetic.	[sound:spa-1258549-audio.mp3]
1258556	Apúrate, y podrás {{c1::alcanzar}} el tren.	19675	Hurry up, and you will be able to catch the train.	[sound:spa-1258556-audio.mp3]
1258565	Una hermosa mujer estaba {{c1::sentada}} una fila delante de mí.	318149	A beautiful woman was seated one row in front of me.	[sound:spa-1258565-audio.mp3]
1258568	Verás que {{c1::estoy}} en lo correcto.	246862	You will see that I am right.	[sound:spa-1258568-audio.mp3]
1258570	Ven {{c1::deprisa}}.	1174880	Come here, fast!	[sound:spa-1258570-audio.mp3]
1258580	Tom no tenía la suficiente {{c1::experiencia}} como para hacer frente a esa clase de problema.	1026402	Tom didn't have enough experience in dealing with that kind of problem.	[sound:spa-1258580-audio.mp3]
1258588	En caso que el envío se {{c1::retrase}}, contamos con un seguro especial de retrasos.	23689	In case the shipment is delayed, we have special delay insurance.	[sound:spa-1258588-audio.mp3]
1258600	Estaba muy {{c1::ventoso}}.	456169	It was very windy.	[sound:spa-1258600-audio.mp3]
1258604	¿Le {{c1::apetecería}} comer un poco de fruta?	23932	Would you like some fruit?	[sound:spa-1258604-audio.mp3]
1258630	Solía haber un pequeño {{c1::puente}} sobre el río hace 10 años.	73389	There used to be a small bridge over the river 10 years ago.	[sound:spa-1258630-audio.mp3]
1258636	Los precios de venta están {{c1::escritos}} en tinta roja.	816346	The sale prices are written in red ink.	[sound:spa-1258636-audio.mp3]
1258643	Qué tonto fui por haberle {{c1::prestado}} el dinero.	285044	What a fool I was to lend him the money.	[sound:spa-1258643-audio.mp3]
1258804	Nosotros estuvimos aterradoramente cerca de la órbita del sol porque {{c1::despegamos}} del lado incorrecto de Mercurio.	866460	We came fearfully close to the Sun's orbit because we launched from the wrong side of Mercury.	[sound:spa-1258804-audio.mp3]
1258808	Ese de {{c1::ahí}} es Mercurio.	1258813	That one over there is Mercury.	[sound:spa-1258808-audio.mp3]
1258810	Ese de {{c1::ahí}} es Venus.	1258814	That one over there is Venus.	[sound:spa-1258810-audio.mp3]
1258811	Y {{c1::ese}} de allá es Marte.	1258815	And that one over there is Mars.	[sound:spa-1258811-audio.mp3]
1258818	El cometa Halley da una vuelta una vez cada {{c1::ochenta}} años.	34986	Halley's Comet comes round once every eighty years.	[sound:spa-1258818-audio.mp3]
1258826	Él proclamó que había descubierto un nuevo {{c1::cometa}}.	299922	He claimed that he had discovered a new comet.	[sound:spa-1258826-audio.mp3]
1258830	El {{c1::cometa}} deja detrás un rastro de luz a la vez que se mueve.	326623	The comet leaves a trail of light behind it as it moves.	[sound:spa-1258830-audio.mp3]
1258995	Mi mamá no fue una buena {{c1::madre}}.	1258994	Mom wasn't a good mother.	[sound:spa-1258995-audio.mp3]
1259574	La habitación se mantuvo {{c1::cálida}} para los huéspedes.	319582	The room was kept warm for the guests.	[sound:spa-1259574-audio.mp3]
1259577	¿Qué está {{c1::pasando}} aquí?	1886729	What is going on here?	[sound:spa-1259577-audio.mp3]
1260359	Nuestro auto se quedó sin {{c1::combustible}} después de diez minutos.	247554	Our car ran out of gas after ten minutes.	[sound:spa-1260359-audio.mp3]
1260360	Él no tiene ningún derecho sobre la {{c1::propiedad}}.	290803	He has no claim to the property.	[sound:spa-1260360-audio.mp3]
1260364	Es extraño decirlo, pero no {{c1::sentí}} dolor alguno.	322680	Strange to say, I didn't feel any pain.	[sound:spa-1260364-audio.mp3]
1260385	Ella le {{c1::debe}} mucho dinero a él.	887323	She owes him a lot of money.	[sound:spa-1260385-audio.mp3]
1260388	Si esa lavadora sale mala de nuevo, me {{c1::quejaré}} con el fabricante.	31012	If that washing machine goes wrong again, I shall complain to the manufacturer.	[sound:spa-1260388-audio.mp3]
1260402	De acuerdo a un reciente estudio, la esperanza {{c1::promedio}} de vida de los japoneses sigue incrementándose.	243787	According to a recent study, the average life span of the Japanese is still increasing.	[sound:spa-1260402-audio.mp3]
1260414	No se {{c1::gastó}} más de 1.000 dólares en ropa.	310001	She spent no less than 1,000 dollars on her clothes.	[sound:spa-1260414-audio.mp3]
1260418	¿Cuántas veces has estado {{c1::ahí}}?	50884	How often have you been there?	[sound:spa-1260418-audio.mp3]
1260427	Tom no tiene la suficiente experiencia como para {{c1::operar}} un tren.	680885	Tom doesn't have enough experience to operate a train.	[sound:spa-1260427-audio.mp3]
1260443	Desearía tener suficiente dinero como para {{c1::comprar}} un auto.	46809	I wish I had enough money to buy the car.	[sound:spa-1260443-audio.mp3]
1260473	No es posible leer su {{c1::letra}}.	309353	It is impossible to read her handwriting.	[sound:spa-1260473-audio.mp3]
1260687	Ten cuidado de no {{c1::meterte}} en problemas.	323521	Beware that you don't get into trouble.	[sound:spa-1260687-audio.mp3]
1260695	Muchos piensan que ser actor es simplemente {{c1::memorizar}} textos.	2761939	Many people think that being an actor is simply memorizing lines.	[sound:spa-1260695-audio.mp3]
1260700	Parece que las clases {{c1::empezaron}} ayer.	1305982	It seems classes began yesterday.	[sound:spa-1260700-audio.mp3]
1260701	Como dice mi profesora, no se puede agradar a griegos y {{c1::troyanos}}.	1491628	As my teacher says, you cannot please both Greeks and Trojans.	[sound:spa-1260701-audio.mp3]
1260702	Los niños están merendando en el {{c1::patio}}.	2737786	The children are having a snack on the patio.	[sound:spa-1260702-audio.mp3]
1260733	Yo siempre fui sincero con vos, pero vos nunca {{c1::intentaste}} serlo conmigo.	1370502	I was always honest with you, but you never tried to be honest with me.	[sound:spa-1260733-audio.mp3]
1260747	El paciente de hospital se quedó dormido un poco después de que el doctor le inyectara la {{c1::anestesia}}.	281921	The hospital patient dropped off shortly after the doctor injected him with anesthesia.	[sound:spa-1260747-audio.mp3]
1260750	Te daré la {{c1::anestesia}}.	322277	I'll give you anaesthesia.	[sound:spa-1260750-audio.mp3]
1262070	Brasil es un país joven y sin {{c1::compromiso}} con el pasado.	877791	Brazil is a young country without a commitment to the past.	[sound:spa-1262070-audio.mp3]
1262090	¿Te gustaría venir a mi {{c1::fiesta}}?	250375	Would you like to come to my party?	[sound:spa-1262090-audio.mp3]
1262181	Tom le dijo a Mary que pensaba que un {{c1::hipopótamo}} podía correr a una velocidad de unos 30 kilómetros por hora.	1261802	Tom told Mary that he thought a hippopotamus could run at a speed of about 30 kilometers per hour.	[sound:spa-1262181-audio.mp3]
1262186	Entiendes lo que {{c1::estoy}} diciendo, ¿no es cierto?	1261496	You understand what I'm saying, don't you?	[sound:spa-1262186-audio.mp3]
1262189	Sabes a lo que me {{c1::refiero}}, ¿verdad?	1261493	You understand what I mean, don't you?	[sound:spa-1262189-audio.mp3]
1262194	El tren no estaba tan {{c1::lleno}} de gente como yo pensaba.	1260985	The train wasn't as crowded as I thought it would be.	[sound:spa-1262194-audio.mp3]
1262195	No incumplas las {{c1::normas}}.	1260984	Do not disobey the rules.	[sound:spa-1262195-audio.mp3]
1262196	No hacía falta que me {{c1::despertaras}}.	1260931	You didn't have to wake me up.	[sound:spa-1262196-audio.mp3]
1262209	También me {{c1::gusta}} esa película.	1260372	I like that movie too.	[sound:spa-1262209-audio.mp3]
1262318	¿Dónde {{c1::estuviste}} durante toda la tarde?	1531086	Where were you for the whole afternoon?	[sound:spa-1262318-audio.mp3]
1262329	Yo comencé a temer que tú nunca {{c1::volverías}} de nuevo.	914123	I began to be afraid you would never come back again.	[sound:spa-1262329-audio.mp3]
1262436	En lugar de hacer que lo difícil parezca fácil, como debería hacer un {{c1::animador}} profesional, él hace que lo fácil parezca difícil.	1262220	Instead of making the difficult seem easy, as a professional entertainer should do, he actually makes the easy look difficult.	[sound:spa-1262436-audio.mp3]
1262451	Tom pensó que Mary no sería capaz de ganar más de {{c1::treinta}} dólares por hora.	1092764	Tom thought Mary wouldn't be able to earn more than thirty dollars an hour.	[sound:spa-1262451-audio.mp3]
1262468	Nada puede pillar por sorpresa a un estadounidense. A menudo se ha dicho que la palabra "imposible" no era francesa. Obviamente, la gente miró en el diccionario equivocado. En Estados Unidos, todo es fácil, todo es simple y las dificultades {{c1::mecánicas}} se solucionan antes de surgir.	663024	Nothing can take an American by surprise. It has often been said that the word "impossible" was not a French one. People have obviously looked in the wrong dictionary. In America, all is easy, all is simple and mechanical difficulties are overcome before they arise.	[sound:spa-1262468-audio.mp3]
1262560	Esta casa es {{c1::bastante}} pequeña.	1438804	This house is quite small.	[sound:spa-1262560-audio.mp3]
1262582	España {{c1::aprobó}} el tratado.	805470	Spain approved the treaty.	[sound:spa-1262582-audio.mp3]
1262607	A todos los {{c1::estudiantes}} les gustan las vacaciones.	569622	All students like holidays.	[sound:spa-1262607-audio.mp3]
1262686	Los {{c1::bandidos}} robaron el Santo Grial.	799646	The bandits stole the Holy Grail.	[sound:spa-1262686-audio.mp3]
1262699	El hecho de que él admitiera haber {{c1::robado}} el dinero dejó a su familia anonadada.	48631	His admission that he had stolen the money astonished his family.	[sound:spa-1262699-audio.mp3]
1263179	Ella luce joven por su maquillaje, pero ella ya tiene más de {{c1::cuarenta}} años.	68110	She looks young because of her makeup, but she is already more than forty years old.	[sound:spa-1263179-audio.mp3]
1263553	Yo fui {{c1::directamente}} a donde él.	286686	I went to his place straight away.	[sound:spa-1263553-audio.mp3]
1263554	Yo fui lo suficientemente tonto para {{c1::creerle}}.	256992	I was foolish enough to believe it.	[sound:spa-1263554-audio.mp3]
1263555	Yo oí a Tom {{c1::roncar}} durante la clase.	37406	I heard Tom snoring during the class.	[sound:spa-1263555-audio.mp3]
1263557	Mi padre sale a {{c1::pasear}} cada mañana.	5075545	My dad goes out for a walk every morning.	[sound:spa-1263557-audio.mp3]
1263561	Nosotros bajamos al valle en donde se {{c1::ubica}} la villa.	248132	We went down to the valley where the village is.	[sound:spa-1263561-audio.mp3]
1263575	Tom no quiere {{c1::tratar}} este problema ahora.	1025923	Tom doesn't want to deal with this problem now.	[sound:spa-1263575-audio.mp3]
1263576	Los disparos {{c1::comenzaron}} cerca del mediodía.	238485	The shooting started around noon.	[sound:spa-1263576-audio.mp3]
1263578	Desearía haber sido {{c1::amable}} con ella entonces.	68293	I wish I had been kind to her then.	[sound:spa-1263578-audio.mp3]
1263582	Yo encuentro su {{c1::apariencia}} atractiva.	311809	I find her appearance attractive.	[sound:spa-1263582-audio.mp3]
1263594	¿Me puede decir dónde está la tienda de {{c1::antigüedades}} más cercana?	27272	Can you tell me where the nearest antique shop is?	[sound:spa-1263594-audio.mp3]
1263595	Estoy buscando {{c1::información}} de la Tienda de Antigüedades Anderson en Londres.	29288	I'm looking for information on the Anderson Antique Shop in London.	[sound:spa-1263595-audio.mp3]
1263597	El patrón aprecia las {{c1::antigüedades}} genuinas.	48102	The patron appreciates genuine antiques.	[sound:spa-1263597-audio.mp3]
1263599	Este {{c1::antiguo}} reloj vale mil dólares.	59370	This antique clock is worth one thousand dollars.	[sound:spa-1263599-audio.mp3]
1263601	Esta mesa es una antigüedad {{c1::invaluable}}.	60868	This table is a priceless antique.	[sound:spa-1263601-audio.mp3]
1263605	Las antigüedades que dejó mi padre al morir {{c1::resultaron}} no ser más que basura inútil.	246357	The antiques my father left when he died turned out to be nothing but worthless junk.	[sound:spa-1263605-audio.mp3]
1263608	Él encontró esta vieja moneda en una tienda de {{c1::antigüedades}}.	295602	He came across this old coin in an antique shop.	[sound:spa-1263608-audio.mp3]
1263610	Él tranza {{c1::antigüedades}} en Osaka.	301283	He deals antiques in Osaka.	[sound:spa-1263610-audio.mp3]
1263618	Las {{c1::cigarras}} han representado la despreocupación desde la antigüedad.	464134	The cicada has represented insouciance since antiquity.	[sound:spa-1263618-audio.mp3]
1263624	Tom se pasó todo el día mirando tiendas de {{c1::antigüedades}}.	1092890	Tom spent all day looking around antique shops.	[sound:spa-1263624-audio.mp3]
1263626	Dudo que Tom {{c1::considerara}} alguna vez vender su auto antiguo.	1027552	I doubt that Tom would ever consider selling his antique car.	[sound:spa-1263626-audio.mp3]
1263628	De vez en cuando leo acerca de una antigüedad {{c1::invaluable}} que alguien encontró en su ático.	744536	Every once in a while I read about a priceless antique that someone found in their attic.	[sound:spa-1263628-audio.mp3]
1263630	La forma honesta en que él vive es verdaderamente {{c1::admirable}}.	327917	The single-minded way he gets on with his life is truly admirable.	[sound:spa-1263630-audio.mp3]
1263631	Mi hermano murió repentinamente dos años atrás. Desde entonces, mi cuñada por sí sola a mantenido valerosamente la pequeña {{c1::joyería}} que mi hermano dejó atrás.	651021	My brother died suddenly two years ago. Since then, my sister-in-law has valiantly kept the small jewelery store he left her going.	[sound:spa-1263631-audio.mp3]
1263650	Por favor, deme una {{c1::hamburguesa}}.	249866	Please give me a hamburger.	[sound:spa-1263650-audio.mp3]
1263654	Para evitar que se {{c1::echen}} a perder, los peces atrapados mar adentro son refrigerados inmediatamente.	1263684	When out at sea, to keep the fish that is caught from spoiling, it is immediately refrigerated.	[sound:spa-1263654-audio.mp3]
1263656	Nosotros fuimos a cazar al bosque y ayer {{c1::capturamos}} dos ciervos.	247756	We went hunting in the forest and caught two deer yesterday.	[sound:spa-1263656-audio.mp3]
1263657	Se trata de un {{c1::organismo}} superior.	2710433	It relates to a superior body.	[sound:spa-1263657-audio.mp3]
1263661	Antiguamente, no {{c1::existían}} los teléfonos ni la electricidad.	1263674	In the old days, there were no telephones or electricity whatsoever.	[sound:spa-1263661-audio.mp3]
1263662	Yo me quedo con lo {{c1::anticuado}}.	1263675	I stick to the old-fashioned.	[sound:spa-1263662-audio.mp3]
1263664	Los {{c1::opositores}} son solo un grupo de políticos anticuados.	1263670	The opposition is just a bunch of antiquated politicians.	[sound:spa-1263664-audio.mp3]
1263667	Prefiero los modelos {{c1::anticuados}}.	1263669	I prefer antiquated models.	[sound:spa-1263667-audio.mp3]
1263681	Oh cierto, tengo {{c1::algo}} para mañana.	411269	Oh right, I have something tomorrow.	[sound:spa-1263681-audio.mp3]
1263694	Si te {{c1::mostrara}} mi casa, mi vecindario de entonces, ¿comprenderías de dónde yo vengo?	2180	If I showed you my house, my neighborhood back then, would you understand where I am from?	[sound:spa-1263694-audio.mp3]
1263713	Él arrastró al soldado herido hasta un {{c1::arbusto}} cercano.	303372	He pulled the wounded soldier to the nearby bush.	[sound:spa-1263713-audio.mp3]
1263714	Densos {{c1::arbustos}} lo ocultaban.	282256	Dense bushes concealed him.	[sound:spa-1263714-audio.mp3]
1263718	Lamento decir {{c1::esto}}.	252152	I regret to say this.	[sound:spa-1263718-audio.mp3]
1263727	El gato {{c1::yacía}} escondido en los arbustos.	282073	The cat lay hidden in the bushes.	[sound:spa-1263727-audio.mp3]
1263731	Luego ella encontró varios fajos de billetes de mil dólares bajo un {{c1::arbusto}} y los puso en su canasta.	51181	Then she found several stacks of thousand-dollar bills under a bush and put them in her basket.	[sound:spa-1263731-audio.mp3]
1263738	Nadie salió a {{c1::recibir}} a la puerta.	276623	Nobody answered the door.	[sound:spa-1263738-audio.mp3]
1263749	Él no es tan tonto para no {{c1::saberlo}}.	41788	He is not such a fool but he knows it.	[sound:spa-1263749-audio.mp3]
1263760	Ella fue a México {{c1::por}} sí sola.	310100	She went to Mexico by herself.	[sound:spa-1263760-audio.mp3]
1263773	Él sufrió heridas internas en el accidente {{c1::automovilístico}}.	296228	He suffered internal injuries in the car accident.	[sound:spa-1263773-audio.mp3]
1264226	Mi hermano pequeño sabe leer en {{c1::inglés}}.	278552	My little brother can read English.	[sound:spa-1264226-audio.mp3]
1264233	Vamos a viajar a Estonia a {{c1::principios}} del mes que viene.	1224129	We're going to travel to Estonia at the beginning of next month.	[sound:spa-1264233-audio.mp3]
1264360	El profesor {{c1::concluyó}} que Tom pasaría el examen.	272896	The teacher concluded that Tom would pass the exam.	[sound:spa-1264360-audio.mp3]
1264440	Engáñame una vez y te {{c1::perdonaré}}; engáñame por segunda vez y eres un traidor.	262390	Deceive me once, and I will forgive you; deceive me twice, and you're a double-crosser.	[sound:spa-1264440-audio.mp3]
1264475	Estoy en la {{c1::cima}} del mundo.	240825	I'm on top of the world.	[sound:spa-1264475-audio.mp3]
1264490	Los japoneses {{c1::intercambian}} regalos para comunicarse.	281747	Japanese people exchange gifts in order to communicate.	[sound:spa-1264490-audio.mp3]
1264500	Voy a hacer los {{c1::deberes}} esta tarde cuando llegue a casa.	242514	I am going to do my homework when I get home this afternoon.	[sound:spa-1264500-audio.mp3]
1264532	En nuestra sociedad, encontramos a hombres íntegros entre los {{c1::pillos}}.	28884	In our society we find men of integrity along with crooks.	[sound:spa-1264532-audio.mp3]
1264559	Tom debe de estar muy {{c1::contento}} tras haber ganado la carrera.	1024426	Tom must be very happy after winning the race.	[sound:spa-1264559-audio.mp3]
1264566	¿Andas bien sin tus {{c1::lentes}}? "Ah, verás, estos son falsos; pensé que me harían ver más listo..."	328476	You're OK without your glasses? "Ah, these are fake you see, I thought it might make me brainier..."	[sound:spa-1264566-audio.mp3]
1264587	Tom ha {{c1::viajado}} por todo el mundo.	1093594	Tom has traveled around the world.	[sound:spa-1264587-audio.mp3]
1264601	La policía {{c1::tomó}} algunas fotos de la escena del accidente.	238297	The police took some pictures of the scene of the accident.	[sound:spa-1264601-audio.mp3]
1264661	La tímida chica se {{c1::guardó}} su idea.	280764	The shy girl kept her idea to herself.	[sound:spa-1264661-audio.mp3]
1264769	Yo tengo como regla dar un paseo a la {{c1::laguna}} de aquí cerca en la noche.	262101	I make it a rule to take a walk around the nearby pond in the evening.	[sound:spa-1264769-audio.mp3]
1264794	Estás vetado de entrar a {{c1::este}} lugar.	61609	You are banned from entering this place.	[sound:spa-1264794-audio.mp3]
1264823	Espero que me {{c1::prestes}} más atención la próxima vez.	1286437	I hope you'll pay more attention next time.	[sound:spa-1264823-audio.mp3]
1264863	¿Te {{c1::gustaría}} algo de café?	62220	Would you like some coffee?	[sound:spa-1264863-audio.mp3]
1264879	Puedo estar haciendo de abogado del diablo, pero tengo que preguntar, ¿qué vamos a hacer si no {{c1::conseguimos}} todos los clientes que esperamos?	29146	I may be playing the devil's advocate, but I have to ask, what are we going to do if we don't get all the customers we expect?	[sound:spa-1264879-audio.mp3]
1264880	Creo que {{c1::necesito}} frenillos.	263641	I think I need braces.	[sound:spa-1264880-audio.mp3]
1264882	Quisiera hacer una {{c1::consulta}} para usar frenillos.	263642	I'd like to have a consultation about getting braces.	[sound:spa-1264882-audio.mp3]
1264883	Mi hija tiene {{c1::frenillos}}.	322885	My daughter has braces.	[sound:spa-1264883-audio.mp3]
1264885	Yo apenas si la he visto {{c1::sonreír}} desde que se puso frenillos.	723223	Since she got her braces, I've hardly seen her smile.	[sound:spa-1264885-audio.mp3]
1264889	Ella es realmente {{c1::sensible}} acerca de sus nuevos frenillos.	526844	She's really touchy about her new braces.	[sound:spa-1264889-audio.mp3]
1264898	Solía haber un gran {{c1::pino}} en frente de mi casa.	272192	There used to be a big pine tree in front of my house.	[sound:spa-1264898-audio.mp3]
1264901	Para mí fue muy {{c1::impactante}}.	42105	It was a great shock to me.	[sound:spa-1264901-audio.mp3]
1264927	¡De acuerdo! ¡Oigan, y {{c1::oigan}} bien!	327951	Alright! Listen up and listen well!	[sound:spa-1264927-audio.mp3]
1264929	Au-au-{{c1::auch}} "¿Estás bien?"	328690	Ow-ow-ouch "Are you alright?"	[sound:spa-1264929-audio.mp3]
1264934	El programa Apolo dio un gran {{c1::avance}} a nuestro conocimiento del espacio.	67743	The Apollo program greatly advanced our knowledge of space.	[sound:spa-1264934-audio.mp3]
1265028	Yo {{c1::guardo}} este santito en la billetera porque me trae suerte.	1265043	I keep this little saint in my wallet because he brings me luck.	[sound:spa-1265028-audio.mp3]
1265050	El {{c1::párroco}} le dio la hostia al moribundo.	3059520	The parson gave the communion wafer to the dying person.	[sound:spa-1265050-audio.mp3]
1265061	El padre dio la propia vida para {{c1::salvar}} la de la hija.	1286423	The father gave his own life in order to save his daughter's.	[sound:spa-1265061-audio.mp3]
1265063	Dame tiempo para {{c1::reflexionar}}.	1346480	Give me time to think it over.	[sound:spa-1265063-audio.mp3]
1265202	Yo te amo es el título de la mayoría de las canciones que cualquiera {{c1::canta}} en su vida.	1416226	I love you is the title of the majority of songs that anybody sings in their life.	[sound:spa-1265202-audio.mp3]
1265245	Yo {{c1::cocino}}, pero no lo hago con mucho gusto.	1866703	I cook, but I don't do that with much pleasure.	[sound:spa-1265245-audio.mp3]
1265253	Nunca he logrado {{c1::memorizar}} mi DNI.	1359151	I never managed to memorize my ID.	[sound:spa-1265253-audio.mp3]
1265291	Soy suscriptor de un periódico {{c1::semanal}}.	1265470	I'm a subscriber for a weekly journal.	[sound:spa-1265291-audio.mp3]
1265292	Soy suscriptor de un diario {{c1::semanal}}.	1265470	I'm a subscriber for a weekly journal.	[sound:spa-1265292-audio.mp3]
1265294	Sólo entonces me di cuenta de a qué se {{c1::refería}}.	47002	Only then did I realize what he meant.	[sound:spa-1265294-audio.mp3]
1265296	Una disertación debe ser dividida en {{c1::párrafos}}.	5442666	A dissertation should be divided into paragraphs.	[sound:spa-1265296-audio.mp3]
1265314	Ella le quiere {{c1::por}} lo que es, no {{c1::por}} lo que tiene.	316420	She loves him for what he is, not for what he has.	[sound:spa-1265314-audio.mp3]
1265378	Cuando fuimos a Brasil, nuestro primer destino fue la {{c1::playa}} de Botafogo.	2065174	When we went to Brazil, the first place we headed for was the beach at Botafogo.	[sound:spa-1265378-audio.mp3]
1265418	Aquí hay una pequeña {{c1::laguna}}.	267563	There is a small pond here.	[sound:spa-1265418-audio.mp3]
1265419	Ella le {{c1::ayudó}} a su madre a limpiar la casa.	310638	She helped her mother clean the house.	[sound:spa-1265419-audio.mp3]
1265432	Quiero que seas mi {{c1::socio}}.	1265410	I want you to be my partner.	[sound:spa-1265432-audio.mp3]
1265434	Quiero que seas mi {{c1::compañero}}.	1265410	I want you to be my partner.	[sound:spa-1265434-audio.mp3]
1265439	Si no {{c1::querés}} escuchar, tapate los oídos.	2133004	If you don't want to listen, cover your ears.	[sound:spa-1265439-audio.mp3]
1265445	¡Hay un {{c1::maniático}} homicida suelto!	1265165	There's a homicidal maniac on the loose!	[sound:spa-1265445-audio.mp3]
1265450	Yo oí que el {{c1::pasto}} en Inglaterra es verde incluso en el invierno.	1264982	I hear the grass in England is green even in the winter.	[sound:spa-1265450-audio.mp3]
1265451	De acuerdo con los datos del problema, ¿podemos {{c1::afirmar}} que ocurrirá reflexión o refracción?	1265463	According to the data in this problem, can we affirm that reflection or refraction is going to occur?	[sound:spa-1265451-audio.mp3]
